ID,predicted_class,Class,IsTeacher,Progression,HighScore,LastUpdate
5C3418BD,5ème,502,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":10,""4 - Selectionneur"":1}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":2,""Levels\/Explorateur\/Niveau03.xml"":2,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":1,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":1,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":3,""Levels\/Repetiteur\/Niveau07.xml"":1,""Levels\/Repetiteur\/Niveau08.xml"":3,""Levels\/BlocklyMaze\/Niveau06.xml"":3}",2023-06-05 16:03:34
5D8A06A2,Master2,M2,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":7}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":2,""Levels\/Explorateur\/Niveau06.xml"":2}",2023-09-18 15:44:06
5FDEAEC,3ème,3EME,0,"{""1 - Explorateur"":9,""2 - Collaborateur"":12}","{""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":2,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":2,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":2,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":2,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":2,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":1}",2023-06-15 16:21:19
602C9F6E,5ème,502,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":2,""Levels\/Collaborateur\/Niveau03.xml"":2,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3}",2023-06-05 16:16:56
602C9F6F,5ème,502,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":10,""4 - Selectionneur"":6}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":2,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":2,""Levels\/Repetiteur\/Niveau07.xml"":2,""Levels\/Repetiteur\/Niveau08.xml"":2,""Levels\/BlocklyMaze\/Niveau06.xml"":3,""Levels\/Infiltration\/Niveau14.xml"":3,""Levels\/Infiltration\/Niveau15.xml"":3,""Levels\/BlocklyMaze\/Niveau07.xml"":3,""Levels\/BlocklyMaze\/Niveau08.xml"":3,""Levels\/Infiltration\/Niveau16.xml"":2}",2023-06-05 16:17:26
6099C58B,5ème,502,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":2,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":2,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":2,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":2,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":3,""Levels\/Repetiteur\/Niveau07.xml"":1}",2023-06-05 16:19:28
60A73FAE,6ème,6EME3,0,"{""0 - Tutoriel"":1}","{""Levels\/Tutoriel\/Tutoriel.xml"":3}",2023-03-26 10:04:11
60D05CD4,3ème,303,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":2}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":2,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":2,""Levels\/Explorateur\/Niveau05.xml"":2,""Levels\/Tutoriel\/OuvrirPorte.xml"":1,""Levels\/Explorateur\/Niveau06.xml"":2,""Levels\/Explorateur\/Niveau07.xml"":1,""Levels\/Explorateur\/Niveau08.xml"":1,""Levels\/Tutoriel\/NommerScript.xml"":1,""Levels\/Collaborateur\/Niveau01.xml"":1}",2023-05-25 12:10:47
61955374,4ème,4E,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":8}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3}",2023-06-01 08:45:59
61A90897,4ème,402,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":2}",2023-06-01 08:45:57
61A908D8,4ème,402,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":8}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":3,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":2}",2023-06-01 08:46:16
639E5A6A,3ème,3EME,0,"{""1 - Explorateur"":9,""2 - Collaborateur"":8,""3 - Repetiteur"":4}","{""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":2,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":1,""Levels\/Tutoriel\/OuvrirPorte.xml"":1,""Levels\/Explorateur\/Niveau06.xml"":1,""Levels\/Explorateur\/Niveau07.xml"":1,""Levels\/Explorateur\/Niveau08.xml"":1,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":2,""Levels\/Collaborateur\/Niveau03.xml"":1,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":2,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3}",2023-06-15 12:12:31
63BFF494,4ème,4ÈME,0,"{""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":2}","{""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":3,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":2,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3}",2023-06-01 08:57:41
63EB8382,4ème,404,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":8}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":3,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":3,""Levels\/Repetiteur\/Niveau07.xml"":2}",2023-05-31 10:56:34
63EBC895,4ème,402,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":2,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":2,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":2,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":2,""Levels\/Repetiteur\/Niveau05.xml"":2,""Levels\/Repetiteur\/Niveau06.xml"":1,""Levels\/Repetiteur\/Niveau07.xml"":1}",2023-06-22 08:53:26
6413B90B,5ème,5ÈME,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":1,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":3,""Levels\/Repetiteur\/Niveau07.xml"":2}",2023-05-30 09:53:54
645CF46,3ème,303,0,"{""1 - Explorateur"":9,""2 - Collaborateur"":5}","{""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":2,""Levels\/Explorateur\/Niveau05.xml"":2,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":1,""Levels\/Explorateur\/Niveau07.xml"":2,""Levels\/Explorateur\/Niveau08.xml"":1,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":1,""Levels\/Collaborateur\/Niveau03.xml"":1,""Levels\/Collaborateur\/Niveau04.xml"":1}",2023-05-25 12:14:05
645CF64,3ème,3EME,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":10,""4 - Selectionneur"":6}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":2,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":2,""Levels\/Explorateur\/Niveau06.xml"":2,""Levels\/Explorateur\/Niveau07.xml"":2,""Levels\/Explorateur\/Niveau08.xml"":2,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":1,""Levels\/Collaborateur\/Niveau02.xml"":1,""Levels\/Collaborateur\/Niveau03.xml"":1,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":1,""Levels\/Infiltration\/Niveau10.xml"":2,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":2,""Levels\/Repetiteur\/Niveau01.xml"":1,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":2,""Levels\/Repetiteur\/Niveau07.xml"":1,""Levels\/Repetiteur\/Niveau08.xml"":2,""Levels\/BlocklyMaze\/Niveau06.xml"":3,""Levels\/Infiltration\/Niveau14.xml"":3,""Levels\/Infiltration\/Niveau15.xml"":3,""Levels\/BlocklyMaze\/Niveau07.xml"":3,""Levels\/BlocklyMaze\/Niveau08.xml"":2,""Levels\/Infiltration\/Niveau16.xml"":3}",2023-06-15 12:09:28
64964994,4ème,4EME4,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":5}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":2,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":2,""Levels\/Infiltration\/Niveau07.xml"":2,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":3,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":3,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3}",2023-05-31 11:17:09
64964A34,4ème,4O4,0,"{""0 - Tutoriel"":1,""1 - Explorateur"":9,""2 - Collaborateur"":12,""3 - Repetiteur"":9}","{""Levels\/Tutoriel\/Tutoriel.xml"":3,""Levels\/Explorateur\/Niveau01.xml"":3,""Levels\/Explorateur\/Niveau02.xml"":3,""Levels\/Explorateur\/Niveau03.xml"":3,""Levels\/Explorateur\/Niveau04.xml"":3,""Levels\/Explorateur\/Niveau05.xml"":3,""Levels\/Tutoriel\/OuvrirPorte.xml"":3,""Levels\/Explorateur\/Niveau06.xml"":3,""Levels\/Explorateur\/Niveau07.xml"":3,""Levels\/Explorateur\/Niveau08.xml"":3,""Levels\/Tutoriel\/NommerScript.xml"":3,""Levels\/Collaborateur\/Niveau01.xml"":3,""Levels\/Collaborateur\/Niveau02.xml"":3,""Levels\/Collaborateur\/Niveau03.xml"":3,""Levels\/Collaborateur\/Niveau04.xml"":3,""Levels\/Infiltration\/Niveau07.xml"":3,""Levels\/Infiltration\/Niveau10.xml"":3,""Levels\/Collaborateur\/Niveau05.xml"":3,""Levels\/Collaborateur\/Niveau06.xml"":3,""Levels\/Collaborateur\/Niveau07.xml"":2,""Levels\/Tutoriel\/CreateScript.xml"":3,""Levels\/Collaborateur\/Niveau08.xml"":2,""Levels\/Repetiteur\/Niveau01.xml"":3,""Levels\/Repetiteur\/Niveau02.xml"":3,""Levels\/Repetiteur\/Niveau03.xml"":3,""Levels\/BlocklyMaze\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau04.xml"":3,""Levels\/Repetiteur\/Niveau05.xml"":3,""Levels\/Repetiteur\/Niveau06.xml"":3,""Levels\/Repetiteur\/Niveau07.xml"":2}",2023-05-31 11:01:50
